train,1000.jpg,1536,3072,1760,3296,1.0
train,1000.jpg,1536,3232,1760,3456,0.999
train,1001.jpg,192,3232,416,3456,0.16
train,1001.jpg,384,2112,608,2336,0.148
train,1001.jpg,576,2496,800,2720,0.162
train,1001.jpg,768,0,992,224,0.505
train,1001.jpg,768,192,992,416,0.736
train,1001.jpg,960,0,1184,224,0.496
train,1001.jpg,1728,576,1952,800,0.149
train,1001.jpg,2112,192,2336,416,0.119
train,1001.jpg,2496,0,2720,224,0.57
train,1001.jpg,3648,1728,3872,1952,1.0
train,1001.jpg,3840,2880,4064,3104,0.795
train,1001.jpg,4032,1152,4256,1376,0.993
train,1002.jpg,192,384,416,608,1.0
train,1002.jpg,384,384,608,608,0.999
train,1002.jpg,384,576,608,800,0.965
train,1002.jpg,384,1344,608,1568,0.172
train,1002.jpg,576,384,800,608,0.979
train,1002.jpg,576,576,800,800,0.99
train,1002.jpg,960,768,1184,992,1.0
train,1002.jpg,1344,3232,1568,3456,0.735
train,1002.jpg,1728,960,1952,1184,0.312
train,1002.jpg,1920,960,2144,1184,0.425
train,1002.jpg,2112,1344,2336,1568,0.129
train,1002.jpg,2496,768,2720,992,0.794
train,1002.jpg,3840,384,4064,608,1.0
train,1003.jpg,384,2880,608,3104,0.969
train,1003.jpg,576,2688,800,2912,0.291
train,1003.jpg,576,2880,800,3104,1.0
train,1003.jpg,576,3232,800,3456,0.531
train,1003.jpg,768,1536,992,1760,0.908
train,1003.jpg,768,2688,992,2912,0.491
train,1003.jpg,768,2880,992,3104,0.952
train,1003.jpg,768,3072,992,3296,1.0
train,1003.jpg,960,2688,1184,2912,0.593
train,1003.jpg,1728,1344,1952,1568,0.663
train,1003.jpg,1920,1344,2144,1568,0.218
train,1003.jpg,1920,3072,2144,3296,0.931
train,1003.jpg,2112,768,2336,992,0.886
train,1003.jpg,2304,768,2528,992,0.972
train,1003.jpg,2304,3072,2528,3296,0.851
train,1003.jpg,2496,384,2720,608,0.122
train,1003.jpg,2688,768,2912,992,0.497
train,1003.jpg,2880,384,3104,608,0.289
train,1003.jpg,2880,768,3104,992,0.782
train,1003.jpg,2880,1152,3104,1376,0.435
train,1003.jpg,3072,960,3296,1184,0.695
train,1003.jpg,3072,1152,3296,1376,0.284
train,1003.jpg,3264,3232,3488,3456,0.328
train,1003.jpg,3648,2112,3872,2336,0.172
train,1003.jpg,3840,2112,4064,2336,0.136
train,1004.jpg,192,0,416,224,0.192
train,1004.jpg,576,2496,800,2720,0.349
train,1004.jpg,1152,960,1376,1184,0.208
train,1004.jpg,1728,1536,1952,1760,0.842
train,1004.jpg,1728,1728,1952,1952,0.999
train,1004.jpg,1920,1728,2144,1952,0.328
train,1004.jpg,2496,0,2720,224,0.101
train,1004.jpg,2496,2496,2720,2720,0.354
train,1004.jpg,2880,2496,3104,2720,0.58
train,1004.jpg,2880,2688,3104,2912,0.343
train,1004.jpg,3072,3072,3296,3296,0.23
train,1004.jpg,3264,2880,3488,3104,0.122
train,1004.jpg,3456,2688,3680,2912,0.576
train,1005.jpg,0,1536,224,1760,0.978
train,1005.jpg,384,768,608,992,0.169
train,1005.jpg,1344,576,1568,800,0.299
train,1005.jpg,1536,2112,1760,2336,1.0
train,1005.jpg,1536,2304,1760,2528,0.329
train,1005.jpg,1920,576,2144,800,0.986
train,1005.jpg,1920,3072,2144,3296,0.952
train,1005.jpg,2496,768,2720,992,1.0
train,1005.jpg,2880,1344,3104,1568,0.998
train,1005.jpg,3840,2496,4064,2720,0.117
train,1005.jpg,4384,2880,4608,3104,0.997
train,1006.jpg,192,384,416,608,0.508
train,1006.jpg,192,2880,416,3104,0.444
train,1006.jpg,768,0,992,224,0.26
train,1006.jpg,960,3232,1184,3456,0.362
train,1006.jpg,1536,576,1760,800,0.2
train,1006.jpg,1920,2112,2144,2336,0.984
train,1006.jpg,2112,960,2336,1184,0.238
train,1006.jpg,2112,1920,2336,2144,0.971
train,1006.jpg,2304,960,2528,1184,0.108
