geo,filter1001.jpg,192,2854,416,3078,0.52
geo,filter1002.jpg,0,2496,224,2720,1.0
geo,filter1002.jpg,576,2496,800,2720,0.103
geo,filter1002.jpg,960,2854,1184,3078,0.882
geo,filter1003.jpg,192,1536,416,1760,0.985
geo,filter1003.jpg,768,2688,992,2912,0.286
geo,filter1003.jpg,960,2496,1184,2720,0.534
geo,filter1004.jpg,0,1536,224,1760,1.0
geo,filter1004.jpg,0,1728,224,1952,0.86
geo,filter1006.jpg,384,2112,608,2336,0.134
geo,filter1007.jpg,0,0,224,224,0.857
geo,filter1007.jpg,192,1728,416,1952,0.888
geo,filter1007.jpg,576,2688,800,2912,0.529
geo,filter1007.jpg,576,2854,800,3078,1.0
geo,filter1008.jpg,192,2688,416,2912,1.0
geo,filter1008.jpg,768,384,992,608,1.0
geo,filter1008.jpg,768,576,992,800,0.722
geo,filter1008.jpg,1344,384,1568,608,0.536
geo,filter1008.jpg,1728,192,1952,416,0.336
geo,filter1008.jpg,2304,192,2528,416,0.962
geo,filter1009.jpg,576,1344,800,1568,0.631
geo,filter1009.jpg,768,1344,992,1568,0.113
geo,filter1009.jpg,1536,1152,1760,1376,0.162
geo,filter1009.jpg,4224,576,4448,800,0.603
geo,filter1009.jpg,4608,576,4832,800,0.999
geo,filter1009.jpg,5248,2688,5472,2912,0.997
geo,filter1010.jpg,576,2304,800,2528,1.0
geo,filter1010.jpg,768,2854,992,3078,1.0
geo,filter1010.jpg,960,2112,1184,2336,0.596
geo,filter1010.jpg,1152,2112,1376,2336,0.979
geo,filter1011.jpg,1536,2854,1760,3078,1.0
geo,filter1029.jpg,384,384,608,608,0.201
geo,filter1031.jpg,0,1536,224,1760,1.0
geo,filter1031.jpg,384,1536,608,1760,0.723
geo,filter1031.jpg,384,1920,608,2144,0.35
geo,filter1031.jpg,576,1920,800,2144,0.111
geo,filter1031.jpg,960,1728,1184,1952,0.102
geo,filter1031.jpg,1728,1152,1952,1376,0.63
geo,filter1031.jpg,2112,960,2336,1184,0.229
geo,filter1031.jpg,2688,768,2912,992,0.108
