geo,1000.jpg,0,768,224,992,0.998
geo,1000.jpg,0,1152,224,1376,0.996
geo,1000.jpg,0,1536,224,1760,0.274
geo,1000.jpg,0,1920,224,2144,1.0
geo,1000.jpg,0,2112,224,2336,0.996
geo,1000.jpg,0,2304,224,2528,0.494
geo,1000.jpg,0,2496,224,2720,0.982
geo,1000.jpg,192,1344,416,1568,0.925
geo,1000.jpg,192,1536,416,1760,0.125
geo,1000.jpg,192,1920,416,2144,0.945
geo,1000.jpg,192,2112,416,2336,0.262
geo,1000.jpg,192,2304,416,2528,0.996
geo,1000.jpg,192,2854,416,3078,0.192
geo,1000.jpg,384,768,608,992,0.443
geo,1000.jpg,384,1728,608,1952,0.785
geo,1000.jpg,384,2112,608,2336,0.987
geo,1000.jpg,384,2304,608,2528,0.758
geo,1000.jpg,384,2854,608,3078,1.0
geo,1000.jpg,576,0,800,224,0.229
geo,1000.jpg,576,960,800,1184,0.135
geo,1000.jpg,576,1728,800,1952,0.32
geo,1000.jpg,576,1920,800,2144,0.3
geo,1000.jpg,576,2304,800,2528,0.911
geo,1000.jpg,576,2496,800,2720,0.986
geo,1000.jpg,768,384,992,608,0.997
geo,1000.jpg,768,768,992,992,0.943
geo,1000.jpg,768,1152,992,1376,1.0
geo,1000.jpg,768,1536,992,1760,0.192
geo,1000.jpg,768,1728,992,1952,0.99
geo,1000.jpg,768,1920,992,2144,0.978
geo,1000.jpg,768,2112,992,2336,0.136
geo,1000.jpg,768,2304,992,2528,0.829
geo,1000.jpg,960,384,1184,608,0.875
geo,1000.jpg,960,1536,1184,1760,0.256
geo,1000.jpg,960,2496,1184,2720,1.0
geo,1000.jpg,1152,0,1376,224,0.643
geo,1000.jpg,1152,1920,1376,2144,0.636
geo,1000.jpg,1152,2688,1376,2912,0.927
geo,1000.jpg,1344,1728,1568,1952,0.34
geo,1000.jpg,1344,1920,1568,2144,0.797
geo,1000.jpg,1344,2112,1568,2336,0.973
geo,1000.jpg,1344,2688,1568,2912,1.0
geo,1000.jpg,1344,2854,1568,3078,0.948
geo,1000.jpg,1536,1728,1760,1952,0.36
geo,1000.jpg,1536,2304,1760,2528,0.153
geo,1000.jpg,1536,2854,1760,3078,0.291
geo,1000.jpg,1728,1920,1952,2144,0.133
geo,1000.jpg,2112,1920,2336,2144,0.133
geo,1000.jpg,2112,2854,2336,3078,0.264
geo,1000.jpg,2304,2304,2528,2528,0.107
geo,1000.jpg,2688,768,2912,992,0.991
geo,1000.jpg,2688,1536,2912,1760,0.655
geo,1000.jpg,2688,2854,2912,3078,0.896
geo,1000.jpg,2880,768,3104,992,0.229
geo,1000.jpg,2880,1344,3104,1568,0.139
geo,1000.jpg,2880,2304,3104,2528,0.182
geo,1000.jpg,2880,2688,3104,2912,0.899
geo,1000.jpg,3072,0,3296,224,0.302
geo,1000.jpg,3072,1152,3296,1376,0.452
geo,1000.jpg,3072,2112,3296,2336,0.926
geo,1000.jpg,3072,2304,3296,2528,0.243
geo,1000.jpg,3072,2496,3296,2720,0.31
geo,1000.jpg,3264,2112,3488,2336,0.318
geo,1000.jpg,3264,2854,3488,3078,0.948
geo,1000.jpg,3456,960,3680,1184,0.908
geo,1000.jpg,3456,1344,3680,1568,0.489
geo,1000.jpg,3456,2496,3680,2720,0.568
geo,1000.jpg,3648,1920,3872,2144,0.929
geo,1000.jpg,3840,1920,4064,2144,0.171
geo,1000.jpg,3840,2112,4064,2336,0.566
geo,1000.jpg,4032,960,4256,1184,0.178
geo,1000.jpg,4032,2304,4256,2528,0.813
geo,1000.jpg,4224,192,4448,416,0.215
geo,1000.jpg,4224,384,4448,608,0.111
geo,1000.jpg,4224,1152,4448,1376,0.199
geo,1000.jpg,4224,1920,4448,2144,0.134
geo,1000.jpg,4224,2304,4448,2528,0.68
geo,1000.jpg,4224,2688,4448,2912,0.993
geo,1000.jpg,4416,1920,4640,2144,0.946
geo,1000.jpg,4416,2112,4640,2336,0.15
geo,1000.jpg,4416,2304,4640,2528,0.236
geo,1000.jpg,4416,2688,4640,2912,0.999
geo,1000.jpg,4416,2854,4640,3078,0.195
geo,1000.jpg,4608,1920,4832,2144,0.892
geo,1000.jpg,4608,2304,4832,2528,0.997
geo,1000.jpg,4608,2496,4832,2720,0.997
geo,1000.jpg,4608,2688,4832,2912,0.977
geo,1000.jpg,4800,1536,5024,1760,0.269
geo,1000.jpg,4800,1728,5024,1952,1.0
geo,1000.jpg,4800,1920,5024,2144,0.146
geo,1000.jpg,4800,2112,5024,2336,0.477
geo,1000.jpg,4800,2304,5024,2528,0.426
geo,1000.jpg,4800,2854,5024,3078,0.9
geo,1000.jpg,4992,192,5216,416,0.926
geo,1000.jpg,4992,384,5216,608,0.416
geo,1000.jpg,4992,768,5216,992,0.424
geo,1000.jpg,4992,1536,5216,1760,0.992
geo,1000.jpg,4992,1728,5216,1952,0.974
geo,1000.jpg,4992,2854,5216,3078,1.0
geo,1000.jpg,5248,384,5472,608,0.133
geo,1000.jpg,5248,1728,5472,1952,1.0
geo,1000.jpg,5248,1728,5472,1952,1.0
geo,1000.jpg,5248,1920,5472,2144,0.128
geo,1000.jpg,5248,2304,5472,2528,0.686
geo,1001.jpg,0,384,224,608,0.172
geo,1001.jpg,0,576,224,800,0.571
geo,1001.jpg,0,768,224,992,0.998
geo,1001.jpg,0,960,224,1184,1.0
geo,1001.jpg,0,1152,224,1376,1.0
geo,1001.jpg,0,1536,224,1760,1.0
geo,1001.jpg,0,1728,224,1952,0.522
geo,1001.jpg,0,1920,224,2144,0.999
geo,1001.jpg,0,2112,224,2336,0.985
geo,1001.jpg,0,2304,224,2528,0.561
geo,1001.jpg,192,384,416,608,0.716
geo,1001.jpg,192,1152,416,1376,0.678
geo,1001.jpg,192,1536,416,1760,1.0
geo,1001.jpg,192,2112,416,2336,1.0
geo,1001.jpg,192,2304,416,2528,1.0
geo,1001.jpg,192,2496,416,2720,1.0
geo,1001.jpg,192,2854,416,3078,1.0
geo,1001.jpg,384,960,608,1184,0.254
geo,1001.jpg,384,1536,608,1760,0.34
geo,1001.jpg,384,1728,608,1952,0.134
geo,1001.jpg,384,1920,608,2144,1.0
geo,1001.jpg,384,2496,608,2720,1.0
geo,1001.jpg,384,2688,608,2912,0.996
geo,1001.jpg,576,960,800,1184,0.233
geo,1001.jpg,576,1344,800,1568,0.581
geo,1001.jpg,576,1920,800,2144,0.179
geo,1001.jpg,576,2112,800,2336,0.997
geo,1001.jpg,576,2304,800,2528,0.319
geo,1001.jpg,576,2496,800,2720,1.0
geo,1001.jpg,576,2688,800,2912,1.0
geo,1001.jpg,576,2854,800,3078,0.62
geo,1001.jpg,768,1344,992,1568,0.924
geo,1001.jpg,768,1920,992,2144,0.452
geo,1001.jpg,768,2112,992,2336,0.768
geo,1001.jpg,768,2496,992,2720,0.911
geo,1001.jpg,960,1344,1184,1568,0.139
geo,1001.jpg,960,2112,1184,2336,0.997
geo,1001.jpg,960,2304,1184,2528,0.999
geo,1001.jpg,960,2688,1184,2912,0.176
geo,1001.jpg,960,2854,1184,3078,1.0
geo,1001.jpg,1152,1536,1376,1760,0.117
geo,1001.jpg,1152,2112,1376,2336,0.778
geo,1001.jpg,1152,2304,1376,2528,0.844
geo,1001.jpg,1152,2496,1376,2720,0.885
geo,1001.jpg,1152,2854,1376,3078,0.669
geo,1001.jpg,1344,192,1568,416,0.992
geo,1001.jpg,1344,2304,1568,2528,0.188
geo,1001.jpg,1344,2496,1568,2720,1.0
geo,1001.jpg,1344,2688,1568,2912,0.175
geo,1001.jpg,1344,2854,1568,3078,0.695
