geo,filter2301.jpg,576,384,800,608,0.106
geo,filter2301.jpg,2880,576,3104,800,0.803
geo,filter2301.jpg,4608,2304,4832,2528,0.993
geo,filter2301.jpg,4992,2304,5216,2528,0.948
geo,filter2301.jpg,5248,2496,5472,2720,0.411
geo,filter2301.jpg,5248,2496,5472,2720,0.389
geo,filter2302.jpg,384,0,608,224,0.992
geo,filter2302.jpg,2880,1728,3104,1952,1.0
geo,filter2303.jpg,2880,2854,3104,3078,0.97
geo,filter2304.jpg,384,1920,608,2144,0.102
geo,filter2305.jpg,3072,1728,3296,1952,0.239
geo,filter2317.jpg,768,0,992,224,0.982
geo,filter2321.jpg,3264,576,3488,800,1.0
geo,filter2321.jpg,3456,576,3680,800,1.0
geo,filter2321.jpg,3648,1728,3872,1952,0.125
geo,filter2321.jpg,3648,2496,3872,2720,1.0
geo,filter2321.jpg,4224,384,4448,608,0.297
geo,filter2322.jpg,3264,1536,3488,1760,0.999
geo,filter2322.jpg,3264,1728,3488,1952,1.0
geo,filter2322.jpg,3456,1536,3680,1760,0.131
geo,filter2323.jpg,3264,2688,3488,2912,1.0
geo,filter2323.jpg,3456,2688,3680,2912,1.0
geo,filter2323.jpg,5248,1536,5472,1760,0.889
geo,filter2323.jpg,5248,1536,5472,1760,0.984
geo,filter2324.jpg,192,2304,416,2528,0.379
geo,filter2324.jpg,2304,576,2528,800,0.157
geo,filter2324.jpg,3456,1920,3680,2144,0.191
geo,filter2324.jpg,5248,2688,5472,2912,0.588
geo,filter2324.jpg,5248,2688,5472,2912,0.44
geo,filter2328.jpg,576,576,800,800,0.999
geo,filter2328.jpg,768,1728,992,1952,0.995
geo,filter2329.jpg,576,1152,800,1376,0.816
geo,filter2330.jpg,384,1536,608,1760,1.0
geo,filter2330.jpg,384,1728,608,1952,1.0
geo,filter2330.jpg,384,1920,608,2144,0.143
geo,filter2330.jpg,576,2304,800,2528,0.532
geo,filter2334.jpg,0,1152,224,1376,0.191
geo,filter2334.jpg,192,192,416,416,0.917
geo,filter2334.jpg,576,0,800,224,0.985
geo,filter2334.jpg,576,1152,800,1376,1.0
geo,filter2334.jpg,576,1344,800,1568,1.0
geo,filter2335.jpg,0,576,224,800,0.224
geo,filter2335.jpg,0,768,224,992,0.981
geo,filter2335.jpg,0,1536,224,1760,0.999
geo,filter2335.jpg,192,576,416,800,1.0
geo,filter2335.jpg,192,768,416,992,1.0
geo,filter2335.jpg,192,1152,416,1376,1.0
geo,filter2335.jpg,384,576,608,800,0.28
geo,filter2335.jpg,384,768,608,992,1.0
geo,filter2335.jpg,384,1152,608,1376,0.927
geo,filter2335.jpg,576,0,800,224,1.0
geo,filter2335.jpg,576,576,800,800,1.0
geo,filter2335.jpg,576,2496,800,2720,1.0
geo,filter2335.jpg,768,0,992,224,1.0
geo,filter2335.jpg,768,576,992,800,0.977
geo,filter2335.jpg,960,0,1184,224,1.0
geo,filter2337.jpg,0,2688,224,2912,1.0
geo,filter2337.jpg,0,2854,224,3078,1.0
geo,filter2337.jpg,192,2496,416,2720,0.996
geo,filter2337.jpg,192,2688,416,2912,1.0
geo,filter2337.jpg,192,2854,416,3078,1.0
geo,filter2337.jpg,384,2496,608,2720,1.0
geo,filter2337.jpg,384,2688,608,2912,1.0
geo,filter2337.jpg,384,2854,608,3078,1.0
geo,filter2337.jpg,576,1920,800,2144,1.0
geo,filter2337.jpg,576,2112,800,2336,1.0
geo,filter2337.jpg,576,2496,800,2720,0.503
geo,filter2337.jpg,576,2688,800,2912,0.972
geo,filter2337.jpg,768,2112,992,2336,1.0
geo,filter2337.jpg,768,2688,992,2912,1.0
geo,filter2337.jpg,960,2112,1184,2336,1.0
geo,filter2339.jpg,0,1920,224,2144,0.154
geo,filter2339.jpg,768,192,992,416,0.17
geo,filter2339.jpg,768,384,992,608,1.0
geo,filter2339.jpg,1536,2304,1760,2528,0.741
geo,filter2339.jpg,3648,1920,3872,2144,1.0
geo,filter2340.jpg,2880,192,3104,416,0.947
geo,filter2340.jpg,4800,960,5024,1184,0.298
geo,filter2341.jpg,2496,192,2720,416,0.928
geo,filter2341.jpg,4800,192,5024,416,1.0
geo,filter2341.jpg,4800,1920,5024,2144,0.171
geo,filter2342.jpg,2112,1920,2336,2144,0.802
geo,filter2342.jpg,3840,2688,4064,2912,0.999
geo,filter2342.jpg,4800,1344,5024,1568,1.0
geo,filter2343.jpg,2304,1920,2528,2144,0.437
geo,filter2343.jpg,4608,2304,4832,2528,0.999
geo,filter2343.jpg,4800,2304,5024,2528,1.0
geo,filter2344.jpg,1728,1344,1952,1568,0.227
geo,filter2344.jpg,2496,2854,2720,3078,0.129
geo,filter2345.jpg,1536,2304,1760,2528,0.99
geo,filter2353.jpg,384,960,608,1184,0.982
geo,filter2353.jpg,4992,1920,5216,2144,0.949
geo,filter2355.jpg,384,2304,608,2528,0.989
geo,filter2355.jpg,3264,2304,3488,2528,0.913
geo,filter2355.jpg,3456,2496,3680,2720,0.985
geo,filter2356.jpg,2880,0,3104,224,0.268
geo,filter2356.jpg,3072,0,3296,224,0.982
geo,filter2358.jpg,2496,2854,2720,3078,1.0
geo,filter2362.jpg,3072,768,3296,992,0.164
geo,filter2336.jpg,0,1728,224,1952,1.0
geo,filter2336.jpg,0,2496,224,2720,1.0
geo,filter2336.jpg,0,2688,224,2912,1.0
geo,filter2336.jpg,192,1536,416,1760,1.0
geo,filter2336.jpg,192,1728,416,1952,0.993
geo,filter2336.jpg,192,2304,416,2528,1.0
geo,filter2336.jpg,384,1536,608,1760,1.0
geo,filter2336.jpg,384,1728,608,1952,1.0
geo,filter2336.jpg,384,1920,608,2144,1.0
geo,filter2336.jpg,384,2112,608,2336,0.999
geo,filter2336.jpg,384,2304,608,2528,1.0
geo,filter2336.jpg,576,960,800,1184,1.0
geo,filter2336.jpg,576,1152,800,1376,0.795
geo,filter2336.jpg,576,1536,800,1760,1.0
geo,filter2336.jpg,576,1728,800,1952,0.129
geo,filter2336.jpg,768,960,992,1184,0.999
geo,filter2336.jpg,768,1536,992,1760,0.963
geo,filter2336.jpg,960,960,1184,1184,1.0
geo,filter2336.jpg,960,1152,1184,1376,1.0
geo,filter2354.jpg,3456,2304,3680,2528,0.844
geo,filter2408.jpg,384,2854,608,3078,1.0
geo,filter2408.jpg,960,2304,1184,2528,0.998
geo,filter2498.jpg,0,2304,224,2528,0.425
geo,filter2498.jpg,192,1920,416,2144,0.925
geo,filter2498.jpg,384,1920,608,2144,1.0
geo,filter2498.jpg,1152,2304,1376,2528,0.348
geo,filter2498.jpg,1920,768,2144,992,1.0
geo,filter2498.jpg,1920,960,2144,1184,1.0
geo,filter2498.jpg,2304,1920,2528,2144,1.0
geo,filter2498.jpg,2496,2688,2720,2912,0.405
geo,filter2498.jpg,3456,576,3680,800,0.999
geo,filter2588.jpg,192,1536,416,1760,0.199
geo,filter2588.jpg,960,2854,1184,3078,1.0
geo,filter2588.jpg,1152,768,1376,992,0.33
geo,filter2396.jpg,3648,1728,3872,1952,0.209
geo,filter2400.jpg,2880,576,3104,800,1.0
geo,filter2401.jpg,2688,1536,2912,1760,1.0
geo,filter2401.jpg,5248,192,5472,416,1.0
geo,filter2401.jpg,5248,384,5472,608,0.505
geo,filter2401.jpg,5248,384,5472,608,0.284
geo,filter2401.jpg,5248,2304,5472,2528,0.273
geo,filter2402.jpg,1152,0,1376,224,0.789
geo,filter2402.jpg,1344,0,1568,224,0.561
geo,filter2402.jpg,2880,2496,3104,2720,0.488
geo,filter2402.jpg,2880,2688,3104,2912,1.0
geo,filter2402.jpg,3072,2496,3296,2720,0.879
geo,filter2402.jpg,3072,2688,3296,2912,1.0
geo,filter2402.jpg,4416,384,4640,608,0.583
geo,filter2403.jpg,3648,2854,3872,3078,0.714
geo,filter2403.jpg,3840,2688,4064,2912,0.884
geo,filter2403.jpg,3840,2854,4064,3078,1.0
geo,filter2403.jpg,4608,192,4832,416,1.0
